Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name	Associated Transcript Name
ENSMUSG00000031832	ENSMUST00000147964	Taf1c	Taf1c-002
ENSMUSG00000031832	ENSMUST00000131652	Taf1c	Taf1c-005
ENSMUSG00000031832	ENSMUST00000144379	Taf1c	Taf1c-004
ENSMUSG00000031832	ENSMUST00000126547	Taf1c	Taf1c-003
ENSMUSG00000031839	ENSMUST00000034300	Hsbp1	Hsbp1-201
ENSMUSG00000031860	ENSMUST00000081503	Pbx4	Pbx4-004
ENSMUSG00000031860	ENSMUST00000151975	Pbx4	Pbx4-005
ENSMUSG00000031860	ENSMUST00000156319	Pbx4	Pbx4-002
ENSMUSG00000031860	ENSMUST00000131637	Pbx4	Pbx4-007
ENSMUSG00000031860	ENSMUST00000132899	Pbx4	Pbx4-003
ENSMUSG00000031860	ENSMUST00000134777	Pbx4	Pbx4-001
ENSMUSG00000031860	ENSMUST00000132259	Pbx4	Pbx4-006
ENSMUSG00000031860	ENSMUST00000156251	Pbx4	Pbx4-008
ENSMUSG00000031860	ENSMUST00000135952	Pbx4	Pbx4-009
ENSMUSG00000031870	ENSMUST00000070463	Pgr	Pgr-001
ENSMUSG00000031870	ENSMUST00000098986	Pgr	Pgr-002
ENSMUSG00000031870	ENSMUST00000151080	Pgr	Pgr-003
ENSMUSG00000031870	ENSMUST00000189181	Pgr	Pgr-201
ENSMUSG00000031885	ENSMUST00000052209	Cbfb	Cbfb-001
ENSMUSG00000031885	ENSMUST00000109392	Cbfb	Cbfb-003
ENSMUSG00000031885	ENSMUST00000109395	Cbfb	Cbfb-002
ENSMUSG00000031885	ENSMUST00000109394	Cbfb	Cbfb-004
ENSMUSG00000031885	ENSMUST00000186070	Cbfb	Cbfb-006
ENSMUSG00000031885	ENSMUST00000190915	Cbfb	Cbfb-007
ENSMUSG00000031885	ENSMUST00000187323	Cbfb	Cbfb-008
ENSMUSG00000031902	ENSMUST00000109308	Nfatc3	Nfatc3-201
ENSMUSG00000031907	ENSMUST00000034382	Zfp90	Zfp90-201
ENSMUSG00000031921	ENSMUST00000133925	Terf2	Terf2-001
ENSMUSG00000031921	ENSMUST00000142616	Terf2	Terf2-004
ENSMUSG00000031921	ENSMUST00000068388	Terf2	Terf2-003
ENSMUSG00000031921	ENSMUST00000116425	Terf2	Terf2-002
ENSMUSG00000031921	ENSMUST00000141205	Terf2	Terf2-005
ENSMUSG00000031921	ENSMUST00000155834	Terf2	Terf2-007
ENSMUSG00000031921	ENSMUST00000136178	Terf2	Terf2-006
ENSMUSG00000031921	ENSMUST00000068421	Terf2	Terf2-201
ENSMUSG00000031935	ENSMUST00000034411	Med17	Med17-201
ENSMUSG00000031939	ENSMUST00000164079	Taf1d	Taf1d-202
ENSMUSG00000031939	ENSMUST00000034415	Taf1d	Taf1d-201
ENSMUSG00000031965	ENSMUST00000052946	Tbx20	Tbx20-201
ENSMUSG00000031965	ENSMUST00000166018	Tbx20	Tbx20-202
ENSMUSG00000032013	ENSMUST00000034511	Trim29	Trim29-201
ENSMUSG00000032015	ENSMUST00000034513	Pou2f3	Pou2f3-001
ENSMUSG00000032015	ENSMUST00000176636	Pou2f3	Pou2f3-002
ENSMUSG00000032033	ENSMUST00000116615	Barx2	Barx2-001
ENSMUSG00000032035	ENSMUST00000183879	Ets1	Ets1-007
ENSMUSG00000032035	ENSMUST00000184110	Ets1	Ets1-008
ENSMUSG00000032035	ENSMUST00000034534	Ets1	Ets1-001
ENSMUSG00000032035	ENSMUST00000050797	Ets1	Ets1-004
ENSMUSG00000032035	ENSMUST00000184887	Ets1	Ets1-003
ENSMUSG00000032035	ENSMUST00000184364	Ets1	Ets1-005
ENSMUSG00000032053	ENSMUST00000034554	Pou2af1	Pou2af1-201
ENSMUSG00000032094	ENSMUST00000034602	Cd3d	Cd3d-201
ENSMUSG00000032119	ENSMUST00000034629	Hinfp	Hinfp-201
ENSMUSG00000032185	ENSMUST00000034703	Carm1	Carm1-001
ENSMUSG00000032185	ENSMUST00000115395	Carm1	Carm1-003
ENSMUSG00000032185	ENSMUST00000154049	Carm1	Carm1-004
ENSMUSG00000032185	ENSMUST00000115394	Carm1	Carm1-005
ENSMUSG00000032185	ENSMUST00000130032	Carm1	Carm1-002
ENSMUSG00000032185	ENSMUST00000147749	Carm1	Carm1-006
ENSMUSG00000032185	ENSMUST00000139871	Carm1	Carm1-007
ENSMUSG00000032185	ENSMUST00000132011	Carm1	Carm1-008
ENSMUSG00000032185	ENSMUST00000130100	Carm1	Carm1-009
ENSMUSG00000032187	ENSMUST00000034707	Smarca4	Smarca4-001
ENSMUSG00000032187	ENSMUST00000174008	Smarca4	Smarca4-003
ENSMUSG00000032187	ENSMUST00000172996	Smarca4	Smarca4-002
ENSMUSG00000032187	ENSMUST00000098948	Smarca4	Smarca4-201
ENSMUSG00000032217	ENSMUST00000034739	Rnf111	Rnf111-201
ENSMUSG00000032217	ENSMUST00000113595	Rnf111	Rnf111-202
ENSMUSG00000032228	ENSMUST00000183404	Tcf12	Tcf12-001
ENSMUSG00000032228	ENSMUST00000184770	Tcf12	Tcf12-009
ENSMUSG00000032228	ENSMUST00000034755	Tcf12	Tcf12-006
ENSMUSG00000032228	ENSMUST00000183918	Tcf12	Tcf12-010
ENSMUSG00000032228	ENSMUST00000184867	Tcf12	Tcf12-007
ENSMUSG00000032228	ENSMUST00000185117	Tcf12	Tcf12-018
ENSMUSG00000032228	ENSMUST00000184783	Tcf12	Tcf12-019
ENSMUSG00000032228	ENSMUST00000184448	Tcf12	Tcf12-011
ENSMUSG00000032228	ENSMUST00000184523	Tcf12	Tcf12-005
ENSMUSG00000032228	ENSMUST00000183992	Tcf12	Tcf12-003
ENSMUSG00000032228	ENSMUST00000183784	Tcf12	Tcf12-014
ENSMUSG00000032228	ENSMUST00000184378	Tcf12	Tcf12-013
ENSMUSG00000032228	ENSMUST00000184072	Tcf12	Tcf12-021
ENSMUSG00000032228	ENSMUST00000184416	Tcf12	Tcf12-017
ENSMUSG00000032228	ENSMUST00000183647	Tcf12	Tcf12-016
ENSMUSG00000032228	ENSMUST00000183492	Tcf12	Tcf12-008
ENSMUSG00000032228	ENSMUST00000184107	Tcf12	Tcf12-015
ENSMUSG00000032228	ENSMUST00000184029	Tcf12	Tcf12-012
ENSMUSG00000032228	ENSMUST00000183594	Tcf12	Tcf12-020
ENSMUSG00000032228	ENSMUST00000184196	Tcf12	Tcf12-002
ENSMUSG00000032228	ENSMUST00000184806	Tcf12	Tcf12-004
ENSMUSG00000032238	ENSMUST00000140351	Rora	Rora-003
ENSMUSG00000032238	ENSMUST00000034766	Rora	Rora-001
ENSMUSG00000032238	ENSMUST00000174296	Rora	Rora-006
ENSMUSG00000032238	ENSMUST00000143507	Rora	Rora-004
ENSMUSG00000032238	ENSMUST00000132355	Rora	Rora-005
ENSMUSG00000032238	ENSMUST00000113624	Rora	Rora-002
ENSMUSG00000032253	ENSMUST00000034787	Phip	Phip-003
ENSMUSG00000032253	ENSMUST00000190774	Phip	Phip-005
ENSMUSG00000032253	ENSMUST00000189209	Phip	Phip-013
ENSMUSG00000032253	ENSMUST00000188868	Phip	Phip-010
ENSMUSG00000032253	ENSMUST00000190101	Phip	Phip-006
ENSMUSG00000032253	ENSMUST00000190936	Phip	Phip-001
ENSMUSG00000032253	ENSMUST00000186089	Phip	Phip-012
ENSMUSG00000032253	ENSMUST00000188850	Phip	Phip-011
ENSMUSG00000032253	ENSMUST00000187021	Phip	Phip-004
ENSMUSG00000032253	ENSMUST00000190822	Phip	Phip-016
ENSMUSG00000032253	ENSMUST00000186099	Phip	Phip-017
ENSMUSG00000032253	ENSMUST00000189927	Phip	Phip-014
ENSMUSG00000032253	ENSMUST00000189985	Phip	Phip-009
ENSMUSG00000032253	ENSMUST00000190405	Phip	Phip-007
ENSMUSG00000032253	ENSMUST00000188828	Phip	Phip-002
ENSMUSG00000032253	ENSMUST00000190838	Phip	Phip-018
ENSMUSG00000032292	ENSMUST00000130831	Nr2e3	Nr2e3-004
ENSMUSG00000032292	ENSMUST00000034831	Nr2e3	Nr2e3-001
ENSMUSG00000032292	ENSMUST00000128060	Nr2e3	Nr2e3-005
ENSMUSG00000032292	ENSMUST00000156845	Nr2e3	Nr2e3-002
ENSMUSG00000032292	ENSMUST00000128108	Nr2e3	Nr2e3-003
ENSMUSG00000032292	ENSMUST00000144391	Nr2e3	Nr2e3-008
ENSMUSG00000032292	ENSMUST00000147892	Nr2e3	Nr2e3-007
ENSMUSG00000032292	ENSMUST00000143377	Nr2e3	Nr2e3-009
ENSMUSG00000032292	ENSMUST00000138888	Nr2e3	Nr2e3-006
ENSMUSG00000032318	ENSMUST00000175950	Isl2	Isl2-004
ENSMUSG00000032318	ENSMUST00000034869	Isl2	Isl2-001
ENSMUSG00000032318	ENSMUST00000164373	Isl2	Isl2-003
ENSMUSG00000032318	ENSMUST00000114290	Isl2	Isl2-002
ENSMUSG00000032318	ENSMUST00000165302	Isl2	Isl2-005
ENSMUSG00000032329	ENSMUST00000034879	Hmg20a	Hmg20a-201
ENSMUSG00000032368	ENSMUST00000034927	Zic1	Zic1-001
ENSMUSG00000032368	ENSMUST00000065360	Zic1	Zic1-002
ENSMUSG00000032368	ENSMUST00000173121	Zic1	Zic1-003
ENSMUSG00000032386	ENSMUST00000122410	Trip4	Trip4-004
ENSMUSG00000032386	ENSMUST00000119245	Trip4	Trip4-001
ENSMUSG00000032386	ENSMUST00000117083	Trip4	Trip4-002
ENSMUSG00000032386	ENSMUST00000132380	Trip4	Trip4-008
ENSMUSG00000032386	ENSMUST00000134338	Trip4	Trip4-003
ENSMUSG00000032386	ENSMUST00000133747	Trip4	Trip4-006
ENSMUSG00000032386	ENSMUST00000126517	Trip4	Trip4-005
ENSMUSG00000032386	ENSMUST00000143864	Trip4	Trip4-009
ENSMUSG00000032386	ENSMUST00000139346	Trip4	Trip4-007
ENSMUSG00000032386	ENSMUST00000179395	Trip4	Trip4-201
ENSMUSG00000032402	ENSMUST00000034973	Smad3	Smad3-001
ENSMUSG00000032402	ENSMUST00000154323	Smad3	Smad3-002
ENSMUSG00000032402	ENSMUST00000137065	Smad3	Smad3-003
ENSMUSG00000032402	ENSMUST00000133108	Smad3	Smad3-004
ENSMUSG00000032402	ENSMUST00000137713	Smad3	Smad3-005
ENSMUSG00000032405	ENSMUST00000098651	Pias1	Pias1-201
ENSMUSG00000032411	ENSMUST00000165120	Tfdp2	Tfdp2-001
ENSMUSG00000032411	ENSMUST00000034982	Tfdp2	Tfdp2-002
ENSMUSG00000032411	ENSMUST00000188008	Tfdp2	Tfdp2-007
ENSMUSG00000032411	ENSMUST00000188750	Tfdp2	Tfdp2-013
ENSMUSG00000032411	ENSMUST00000185644	Tfdp2	Tfdp2-008
ENSMUSG00000032411	ENSMUST00000190709	Tfdp2	Tfdp2-014
ENSMUSG00000032411	ENSMUST00000188829	Tfdp2	Tfdp2-015
ENSMUSG00000032411	ENSMUST00000186609	Tfdp2	Tfdp2-009
ENSMUSG00000032411	ENSMUST00000190104	Tfdp2	Tfdp2-011
ENSMUSG00000032411	ENSMUST00000179416	Tfdp2	Tfdp2-003
ENSMUSG00000032411	ENSMUST00000189606	Tfdp2	Tfdp2-012
ENSMUSG00000032411	ENSMUST00000179065	Tfdp2	Tfdp2-005
ENSMUSG00000032411	ENSMUST00000165768	Tfdp2	Tfdp2-006
ENSMUSG00000032411	ENSMUST00000191390	Tfdp2	Tfdp2-016
ENSMUSG00000032411	ENSMUST00000190689	Tfdp2	Tfdp2-017
ENSMUSG00000032411	ENSMUST00000191133	Tfdp2	Tfdp2-010
ENSMUSG00000032419	ENSMUST00000034991	Tbx18	Tbx18-001
ENSMUSG00000032419	ENSMUST00000186698	Tbx18	Tbx18-002
ENSMUSG00000032425	ENSMUST00000162827	Zfp949	Zfp949-001
ENSMUSG00000032425	ENSMUST00000160652	Zfp949	Zfp949-004
ENSMUSG00000032425	ENSMUST00000162985	Zfp949	Zfp949-003
ENSMUSG00000032425	ENSMUST00000161232	Zfp949	Zfp949-005
ENSMUSG00000032425	ENSMUST00000161458	Zfp949	Zfp949-002
ENSMUSG00000032446	ENSMUST00000111763	Eomes	Eomes-003
ENSMUSG00000032446	ENSMUST00000035020	Eomes	Eomes-001
ENSMUSG00000032446	ENSMUST00000150633	Eomes	Eomes-002
ENSMUSG00000032481	ENSMUST00000098355	Smarcc1	Smarcc1-008
ENSMUSG00000032481	ENSMUST00000088716	Smarcc1	Smarcc1-001
ENSMUSG00000032481	ENSMUST00000197480	Smarcc1	Smarcc1-004
ENSMUSG00000032481	ENSMUST00000200237	Smarcc1	Smarcc1-005
ENSMUSG00000032481	ENSMUST00000197984	Smarcc1	Smarcc1-002
ENSMUSG00000032481	ENSMUST00000199896	Smarcc1	Smarcc1-003
ENSMUSG00000032481	ENSMUST00000198667	Smarcc1	Smarcc1-007
ENSMUSG00000032481	ENSMUST00000198211	Smarcc1	Smarcc1-006
ENSMUSG00000032481	ENSMUST00000200426	Smarcc1	Smarcc1-009
ENSMUSG00000032536	ENSMUST00000211301	Trak1	Trak1-001
ENSMUSG00000032536	ENSMUST00000211699	Trak1	Trak1-002
ENSMUSG00000032536	ENSMUST00000211439	Trak1	Trak1-003
ENSMUSG00000032536	ENSMUST00000210798	Trak1	Trak1-013
ENSMUSG00000032536	ENSMUST00000209390	Trak1	Trak1-005
ENSMUSG00000032536	ENSMUST00000211149	Trak1	Trak1-006
ENSMUSG00000032536	ENSMUST00000210636	Trak1	Trak1-012
ENSMUSG00000032536	ENSMUST00000209211	Trak1	Trak1-007
ENSMUSG00000032536	ENSMUST00000045903	Trak1	Trak1-004
ENSMUSG00000032536	ENSMUST00000209995	Trak1	Trak1-008
ENSMUSG00000032536	ENSMUST00000209306	Trak1	Trak1-009
ENSMUSG00000032536	ENSMUST00000210351	Trak1	Trak1-010
ENSMUSG00000032536	ENSMUST00000211187	Trak1	Trak1-011
ENSMUSG00000032536	ENSMUST00000209446	Trak1	Trak1-014
ENSMUSG00000032715	ENSMUST00000040312	Trib3	Trib3-001
ENSMUSG00000032715	ENSMUST00000123145	Trib3	Trib3-002
ENSMUSG00000032715	ENSMUST00000124995	Trib3	Trib3-003
ENSMUSG00000032717	ENSMUST00000113280	Mdfi	Mdfi-008
ENSMUSG00000032717	ENSMUST00000066368	Mdfi	Mdfi-001
ENSMUSG00000032717	ENSMUST00000035375	Mdfi	Mdfi-003
ENSMUSG00000032717	ENSMUST00000125745	Mdfi	Mdfi-007
ENSMUSG00000032717	ENSMUST00000131971	Mdfi	Mdfi-009
ENSMUSG00000032717	ENSMUST00000140234	Mdfi	Mdfi-002
ENSMUSG00000032717	ENSMUST00000152455	Mdfi	Mdfi-006
ENSMUSG00000032717	ENSMUST00000132125	Mdfi	Mdfi-004
ENSMUSG00000032717	ENSMUST00000129360	Mdfi	Mdfi-005
ENSMUSG00000032727	ENSMUST00000109272	Mier3	Mier3-001
ENSMUSG00000032727	ENSMUST00000146726	Mier3	Mier3-003
ENSMUSG00000032727	ENSMUST00000137268	Mier3	Mier3-005
ENSMUSG00000032727	ENSMUST00000047412	Mier3	Mier3-002
ENSMUSG00000032727	ENSMUST00000109271	Mier3	Mier3-004
ENSMUSG00000032744	ENSMUST00000040821	Heyl	Heyl-001
ENSMUSG00000032744	ENSMUST00000151870	Heyl	Heyl-003
ENSMUSG00000032744	ENSMUST00000127172	Heyl	Heyl-002
ENSMUSG00000032897	ENSMUST00000043429	Nfyc	Nfyc-001
ENSMUSG00000032897	ENSMUST00000118902	Nfyc	Nfyc-002
ENSMUSG00000032897	ENSMUST00000120779	Nfyc	Nfyc-003
ENSMUSG00000032897	ENSMUST00000145658	Nfyc	Nfyc-004
ENSMUSG00000032897	ENSMUST00000136236	Nfyc	Nfyc-005
ENSMUSG00000032897	ENSMUST00000134979	Nfyc	Nfyc-006
ENSMUSG00000032897	ENSMUST00000148081	Nfyc	Nfyc-007
ENSMUSG00000032897	ENSMUST00000127030	Nfyc	Nfyc-008
ENSMUSG00000032897	ENSMUST00000145029	Nfyc	Nfyc-009
ENSMUSG00000032897	ENSMUST00000097906	Nfyc	Nfyc-201
ENSMUSG00000032998	ENSMUST00000176012	Foxj3	Foxj3-010
ENSMUSG00000032998	ENSMUST00000044564	Foxj3	Foxj3-001
ENSMUSG00000032998	ENSMUST00000162267	Foxj3	Foxj3-007
ENSMUSG00000032998	ENSMUST00000106310	Foxj3	Foxj3-002
ENSMUSG00000032998	ENSMUST00000161196	Foxj3	Foxj3-008
ENSMUSG00000032998	ENSMUST00000138845	Foxj3	Foxj3-004
ENSMUSG00000032998	ENSMUST00000131413	Foxj3	Foxj3-003
ENSMUSG00000032998	ENSMUST00000137560	Foxj3	Foxj3-005
ENSMUSG00000032998	ENSMUST00000160219	Foxj3	Foxj3-009
ENSMUSG00000032998	ENSMUST00000133097	Foxj3	Foxj3-006
ENSMUSG00000033006	ENSMUST00000040019	Sox10	Sox10-201
ENSMUSG00000033014	ENSMUST00000029444	Trim33	Trim33-001
ENSMUSG00000033014	ENSMUST00000106860	Trim33	Trim33-002
ENSMUSG00000033014	ENSMUST00000197779	Trim33	Trim33-005
ENSMUSG00000033014	ENSMUST00000196678	Trim33	Trim33-006
ENSMUSG00000033014	ENSMUST00000198969	Trim33	Trim33-007
ENSMUSG00000033014	ENSMUST00000198706	Trim33	Trim33-004
ENSMUSG00000033014	ENSMUST00000197365	Trim33	Trim33-003
ENSMUSG00000033016	ENSMUST00000170905	Nfatc1	Nfatc1-204
ENSMUSG00000033016	ENSMUST00000078049	Nfatc1	Nfatc1-202
ENSMUSG00000033016	ENSMUST00000167977	Nfatc1	Nfatc1-203
ENSMUSG00000033016	ENSMUST00000035800	Nfatc1	Nfatc1-201
ENSMUSG00000033054	ENSMUST00000035850	Npat	Npat-001
ENSMUSG00000033054	ENSMUST00000148336	Npat	Npat-002
ENSMUSG00000033080	ENSMUST00000046095	Vsx1	Vsx1-001
ENSMUSG00000033222	ENSMUST00000076941	Ttf2	Ttf2-001
ENSMUSG00000033222	ENSMUST00000145811	Ttf2	Ttf2-004
ENSMUSG00000033222	ENSMUST00000127357	Ttf2	Ttf2-002
ENSMUSG00000033222	ENSMUST00000151697	Ttf2	Ttf2-003
ENSMUSG00000033222	ENSMUST00000200506	Ttf2	Ttf2-005
ENSMUSG00000033237	ENSMUST00000134985	Arid2	Arid2-002
ENSMUSG00000033237	ENSMUST00000096250	Arid2	Arid2-001
ENSMUSG00000033237	ENSMUST00000175735	Arid2	Arid2-004
ENSMUSG00000033237	ENSMUST00000176739	Arid2	Arid2-003
ENSMUSG00000033249	ENSMUST00000173640	Hsf4	Hsf4-004
ENSMUSG00000033249	ENSMUST00000036127	Hsf4	Hsf4-001
ENSMUSG00000033249	ENSMUST00000173102	Hsf4	Hsf4-002
ENSMUSG00000033249	ENSMUST00000172525	Hsf4	Hsf4-005
ENSMUSG00000033249	ENSMUST00000174837	Hsf4	Hsf4-006
ENSMUSG00000033249	ENSMUST00000173859	Hsf4	Hsf4-003
ENSMUSG00000033249	ENSMUST00000163734	Hsf4	Hsf4-201
ENSMUSG00000033326	ENSMUST00000106406	Kdm4a	Kdm4a-001
ENSMUSG00000033326	ENSMUST00000097911	Kdm4a	Kdm4a-002
ENSMUSG00000033326	ENSMUST00000106403	Kdm4a	Kdm4a-005
ENSMUSG00000033326	ENSMUST00000050288	Kdm4a	Kdm4a-003
ENSMUSG00000033326	ENSMUST00000152808	Kdm4a	Kdm4a-004
ENSMUSG00000033326	ENSMUST00000164821	Kdm4a	Kdm4a-006
ENSMUSG00000033454	ENSMUST00000042779	Zbtb1	Zbtb1-001
ENSMUSG00000033543	ENSMUST00000118198	Gtf2a2	Gtf2a2-001
ENSMUSG00000033543	ENSMUST00000119413	Gtf2a2	Gtf2a2-002
ENSMUSG00000033543	ENSMUST00000131078	Gtf2a2	Gtf2a2-003
ENSMUSG00000033543	ENSMUST00000116552	Gtf2a2	Gtf2a2-004
ENSMUSG00000033543	ENSMUST00000140265	Gtf2a2	Gtf2a2-005
ENSMUSG00000033543	ENSMUST00000126120	Gtf2a2	Gtf2a2-006
ENSMUSG00000033543	ENSMUST00000140305	Gtf2a2	Gtf2a2-007
ENSMUSG00000033543	ENSMUST00000122087	Gtf2a2	Gtf2a2-008
ENSMUSG00000033543	ENSMUST00000133881	Gtf2a2	Gtf2a2-009
ENSMUSG00000033543	ENSMUST00000141894	Gtf2a2	Gtf2a2-010
ENSMUSG00000033543	ENSMUST00000148239	Gtf2a2	Gtf2a2-011
ENSMUSG00000033543	ENSMUST00000148889	Gtf2a2	Gtf2a2-012
ENSMUSG00000033543	ENSMUST00000145816	Gtf2a2	Gtf2a2-013
ENSMUSG00000033543	ENSMUST00000119905	Gtf2a2	Gtf2a2-014
ENSMUSG00000033543	ENSMUST00000135593	Gtf2a2	Gtf2a2-015
ENSMUSG00000033565	ENSMUST00000048145	Rbfox2	Rbfox2-201
ENSMUSG00000033565	ENSMUST00000171751	Rbfox2	Rbfox2-204
ENSMUSG00000033565	ENSMUST00000166610	Rbfox2	Rbfox2-203
